price,bedrooms,sqft_living,sqft_lot,floors,condition,grade,zipcode,lat,long
310000.0,3,1180,8474,1.5,3,7,98155,47.7416,-122.32700000000001
500000.0,3,2270,5654,2.0,3,8,98133,47.7733,-122.351
255000.0,3,1830,7770,1.0,4,7,98042,47.3925,-122.161
1480000.0,3,3910,7080,1.0,5,9,98112,47.6324,-122.289
154500.0,3,890,9465,1.0,3,6,98148,47.4388,-122.32799999999999
425000.0,3,1820,8058,1.0,3,7,98034,47.7241,-122.16799999999999
700000.0,4,2440,7491,2.0,4,10,98029,47.56100000000001,-122.01899999999999
410500.0,2,1110,3943,1.0,5,6,98109,47.6436,-122.352
432000.0,3,1870,7080,1.0,4,7,98034,47.7244,-122.179
530000.0,3,1240,4080,1.5,3,8,98144,47.5745,-122.291
465000.0,3,1560,8640,1.0,5,7,98034,47.7294,-122.186
573500.0,3,2200,21450,1.0,4,9,98166,47.4527,-122.37200000000001
349900.0,4,2530,13474,2.0,4,8,98023,47.288999999999994,-122.344
220000.0,3,1130,12519,1.0,3,7,98056,47.4965,-122.176
260000.0,2,820,6771,1.0,4,6,98106,47.52,-122.354
290000.0,2,960,4000,1.0,3,6,98118,47.5554,-122.26700000000001
615000.0,4,1980,3240,1.5,4,8,98144,47.583999999999996,-122.294
730000.0,4,3370,5638,2.0,3,10,98034,47.7196,-122.223
332500.0,3,1800,10500,2.0,3,7,98038,47.3879,-122.03200000000001
650000.0,5,3990,10120,2.0,3,9,98011,47.74100000000001,-122.208
1400000.0,4,4070,7800,3.0,4,8,98115,47.6838,-122.32700000000001
465000.0,4,1640,7194,1.5,4,7,98011,47.7649,-122.205
690000.0,4,3730,11820,2.0,3,10,98029,47.5775,-122.01899999999999
289900.0,3,1220,7004,1.0,5,7,98058,47.4492,-122.15700000000001
1620000.0,3,3490,4000,2.0,3,9,98112,47.6385,-122.281
339950.0,3,1730,4286,2.0,3,7,98148,47.431999999999995,-122.329
367999.0,4,3430,8000,1.5,4,8,98023,47.3183,-122.382
380000.0,4,2320,10079,2.0,3,7,98038,47.3828,-122.02600000000001
440000.0,3,2030,17100,1.0,4,7,98166,47.451,-122.365
309500.0,3,1340,13560,1.0,3,7,98028,47.74100000000001,-122.234
350000.0,3,1130,8201,1.0,5,6,98155,47.7359,-122.306
215000.0,2,1180,2521,2.0,3,6,98038,47.3487,-122.021
254000.0,2,910,6000,1.0,3,6,98118,47.5253,-122.266
567000.0,3,1630,4275,1.5,3,7,98115,47.6851,-122.322
625000.0,4,2820,8408,2.0,3,9,98155,47.7538,-122.325
432000.0,4,1970,5160,1.5,3,7,98126,47.534,-122.37299999999999
335500.0,5,2240,19090,1.0,4,8,98058,47.4416,-122.149
672500.0,2,1860,5940,1.0,5,8,98116,47.5751,-122.40700000000001
336000.0,4,1780,4310,1.5,5,6,98118,47.5486,-122.27799999999999
294400.0,4,1788,10183,2.0,4,7,98002,47.2883,-122.21799999999999
505000.0,3,2300,11400,1.0,4,8,98052,47.6884,-122.12799999999999
255000.0,3,1610,6176,2.0,3,7,98030,47.3657,-122.17299999999999
636000.0,2,1230,3600,1.5,5,7,98119,47.6423,-122.361
655000.0,4,3420,33106,2.0,3,9,98010,47.3554,-121.986
280500.0,3,1670,6988,1.0,3,7,98148,47.4283,-122.323
520000.0,2,1120,6141,1.0,3,7,98117,47.6924,-122.37200000000001
354000.0,4,2580,5476,2.0,3,8,98031,47.4042,-122.205
810000.0,5,3847,17654,1.0,5,9,98003,47.3379,-122.322
400000.0,4,3630,42884,1.5,3,9,98092,47.2617,-122.19
879900.0,4,3580,12000,1.0,3,10,98074,47.6319,-122.05
1290000.0,5,4050,11358,2.0,4,10,98040,47.56,-122.225
902500.0,3,3240,23522,2.0,3,10,98010,47.3388,-122.03299999999999
419500.0,4,2550,7200,2.0,3,7,98056,47.4793,-122.18
685000.0,4,2340,6000,1.0,5,8,98199,47.6495,-122.40100000000001
429950.0,4,2320,4524,2.0,3,8,98059,47.4798,-122.13600000000001
464950.0,4,1640,6000,2.0,3,7,98106,47.559,-122.365
406250.0,4,2550,11524,2.0,3,8,98019,47.7324,-121.963
466800.0,3,1480,14250,2.0,3,7,98033,47.6595,-122.186
674000.0,4,2810,11560,1.0,5,7,98008,47.5846,-122.12
525000.0,1,830,3200,1.0,3,7,98103,47.6557,-122.348
674950.0,3,3510,92347,2.0,3,10,98038,47.3735,-122.01799999999999
1440000.0,4,3720,5000,2.5,5,9,98102,47.6282,-122.322
522500.0,3,2370,7875,2.0,3,9,98065,47.5427,-121.863
498500.0,5,2990,7420,2.0,3,8,98059,47.4944,-122.162
104950.0,2,1170,8254,1.0,2,6,98146,47.497,-122.346
485500.0,4,1800,4500,2.0,3,8,98075,47.5998,-122.014
260250.0,3,1490,8357,1.0,4,7,98038,47.3473,-122.037
875909.0,4,3610,13292,2.0,3,10,98075,47.5868,-121.97399999999999
455000.0,4,2050,94525,1.0,4,7,98058,47.4492,-122.084
309000.0,3,1092,7500,1.5,3,6,98106,47.5321,-122.354
229000.0,4,2010,7688,1.0,3,8,98023,47.3086,-122.396
250000.0,3,1680,7900,2.0,4,7,98003,47.3255,-122.305
600000.0,4,2510,38141,1.0,3,9,98034,47.7219,-122.258
571000.0,3,2510,5186,2.0,3,7,98053,47.6895,-122.041
1030000.0,5,3190,16920,1.0,3,9,98006,47.5641,-122.16
469500.0,3,1850,12000,1.0,4,7,98072,47.7408,-122.101
1150000.0,4,4160,13170,2.0,3,11,98059,47.5182,-122.149
785000.0,4,2220,4000,1.5,3,8,98105,47.6564,-122.325
872750.0,3,2870,13695,2.0,3,10,98052,47.6944,-122.102
900000.0,4,3950,10214,1.0,3,10,98117,47.6969,-122.384
350000.0,2,1740,6620,1.5,3,8,98065,47.526,-121.82799999999999
940000.0,4,3160,39960,1.0,3,10,98005,47.6418,-122.15700000000001
185000.0,5,1990,27810,1.0,3,7,98023,47.3325,-122.35
850000.0,4,3920,37122,2.0,3,10,98053,47.6316,-121.988
201000.0,3,960,15273,1.0,4,7,98022,47.238,-122.039
499000.0,2,1540,6549,2.0,3,7,98133,47.7189,-122.353
315000.0,4,1970,5190,2.0,3,7,98059,47.515,-122.164
509950.0,3,1880,4668,2.0,3,8,98029,47.5666,-121.999
286300.0,3,2000,6405,1.0,3,8,98178,47.5066,-122.259
590000.0,3,1990,8325,2.0,4,8,98034,47.705,-122.20100000000001
325000.0,4,1400,9384,1.5,4,6,98106,47.5166,-122.361
625000.0,4,3190,27806,2.0,3,9,98010,47.3425,-122.03
378000.0,3,1000,6914,1.0,3,7,98125,47.7144,-122.319
239950.0,3,1670,6900,1.0,3,7,98023,47.2975,-122.38
550000.0,4,2100,4500,1.0,5,7,98105,47.6699,-122.31700000000001
325000.0,2,1010,6180,1.0,3,6,98118,47.5532,-122.28
831000.0,4,2030,3905,1.5,4,7,98103,47.6547,-122.34
249000.0,3,1090,10296,1.0,4,6,98028,47.7743,-122.26
484000.0,4,2440,16730,1.0,3,7,98072,47.7406,-122.11
395000.0,4,2500,6278,2.0,3,9,98092,47.3325,-122.16799999999999
839900.0,4,3420,7462,2.0,3,9,98074,47.6388,-122.064
760000.0,4,2850,11000,2.0,3,8,98052,47.6759,-122.161
750000.0,4,2030,3300,1.5,4,8,98116,47.5855,-122.383
440000.0,3,2230,5800,2.0,3,7,98065,47.5308,-121.84700000000001
501000.0,2,1810,7523,1.0,3,8,98027,47.5695,-122.087
739000.0,6,4000,7500,2.0,3,7,98122,47.6146,-122.306
685650.0,3,1490,16200,1.0,5,8,98005,47.5919,-122.175
980000.0,4,2120,4000,1.5,4,8,98105,47.6601,-122.275
275000.0,3,1030,7184,1.0,4,7,98056,47.5069,-122.189
319950.0,4,2310,8045,1.0,4,7,98058,47.4569,-122.165
448500.0,3,1830,7943,2.0,3,8,98028,47.7466,-122.249
437000.0,5,2120,137565,1.5,3,7,98070,47.4558,-122.507
330000.0,4,2500,9448,1.0,4,7,98106,47.5212,-122.339
329000.0,2,940,7700,1.0,4,6,98133,47.7067,-122.354
681500.0,5,3260,11700,1.0,3,8,98008,47.6169,-122.104
566000.0,3,1660,10140,1.0,4,8,98052,47.6889,-122.12799999999999
738000.0,3,2620,9112,2.0,3,9,98052,47.6972,-122.116
185000.0,3,1500,7800,1.0,3,7,98092,47.3141,-122.19200000000001
445000.0,2,910,7200,1.0,4,7,98136,47.5145,-122.39
175000.0,3,1430,4920,1.0,2,6,98118,47.5388,-122.275
315000.0,2,900,8556,1.0,3,6,98136,47.5148,-122.38600000000001
445000.0,4,1250,7400,1.0,5,6,98008,47.62,-122.12
1400000.0,5,3850,14990,1.0,4,9,98004,47.6425,-122.21799999999999
832500.0,4,3450,35100,2.0,3,10,98052,47.7302,-122.10600000000001
771150.0,4,3950,12320,2.0,3,10,98065,47.5414,-121.869
225000.0,4,1950,12559,1.5,3,6,98188,47.4364,-122.28200000000001
389950.0,3,1700,6396,2.0,3,7,98065,47.5333,-121.87
435000.0,3,2370,6082,2.0,3,7,98065,47.5288,-121.846
845000.0,3,1600,2538,2.0,3,7,98102,47.6447,-122.32700000000001
1300000.0,4,4060,5500,2.0,5,9,98102,47.6437,-122.321
350000.0,3,1322,1796,2.0,3,8,98144,47.5976,-122.29799999999999
250000.0,3,1140,10400,1.0,4,7,98003,47.2598,-122.311
370000.0,2,1280,2096,2.0,3,7,98144,47.5872,-122.30799999999999
750000.0,4,3080,4553,2.5,3,8,98052,47.7066,-122.11200000000001
439950.0,2,1210,3000,1.0,5,7,98117,47.6789,-122.365
395000.0,4,1950,10219,1.0,3,7,98133,47.7492,-122.336
375000.0,4,1450,6820,1.5,3,6,98133,47.7061,-122.34700000000001
263000.0,3,1590,7748,2.0,4,7,98003,47.2857,-122.3
185000.0,3,1240,9198,1.5,4,7,98032,47.37,-122.29700000000001
500000.0,3,1440,54315,1.0,3,7,98075,47.591,-122.01
920000.0,4,3470,10045,2.0,3,10,98027,47.553999999999995,-122.095
1500000.0,3,2430,12757,1.0,4,8,98004,47.6201,-122.209
1100000.0,3,2420,7200,1.0,3,8,98115,47.6867,-122.275
247000.0,3,1510,10875,1.0,3,7,98003,47.3482,-122.3
289500.0,3,1200,5525,1.0,2,7,98115,47.6981,-122.325
432500.0,3,2240,6396,2.0,3,7,98065,47.5356,-121.881
680000.0,3,1870,4320,1.0,4,7,98103,47.6663,-122.35700000000001
589000.0,3,1110,6000,1.5,5,7,98199,47.6496,-122.40299999999999
756450.0,4,3210,8400,1.5,5,7,98136,47.5322,-122.391
536650.0,3,2090,8910,1.0,3,8,98034,47.7149,-122.22200000000001
540000.0,3,1320,1800,2.0,3,7,98122,47.6081,-122.289
385000.0,3,1340,3850,1.0,4,7,98125,47.7134,-122.292
485000.0,3,1020,6120,1.0,3,7,98115,47.6787,-122.285
415500.0,3,1220,17652,1.0,4,7,98059,47.4712,-122.1
550000.0,3,1390,2688,1.5,5,7,98117,47.6783,-122.366
1260000.0,4,2970,5400,2.5,4,9,98112,47.6235,-122.309
415000.0,2,1550,4257,1.0,3,7,98136,47.5274,-122.384
365000.0,4,1904,8200,2.0,5,7,98010,47.3107,-122.001
257000.0,4,1400,8500,2.0,3,7,98001,47.3314,-122.275
420000.0,3,2140,3821,2.0,3,8,98029,47.5541,-121.995
338995.0,3,1320,9450,1.0,5,7,98166,47.4557,-122.348
615000.0,3,2620,8280,1.0,4,7,98177,47.7235,-122.359
312500.0,4,2300,5570,2.0,3,8,98092,47.3285,-122.16799999999999
513000.0,4,2000,5684,2.0,3,8,98028,47.7443,-122.22
857500.0,4,2960,5040,2.0,3,9,98116,47.5747,-122.40799999999999
1060000.0,3,2700,22343,1.5,4,10,98040,47.5706,-122.209
585000.0,3,1740,9500,1.0,4,8,98146,47.4919,-122.365
350500.0,2,1770,4950,1.0,3,7,98038,47.3497,-122.025
215000.0,3,1290,9312,1.0,3,7,98168,47.4811,-122.325
440000.0,4,1450,8400,1.5,4,7,98034,47.7285,-122.24
385000.0,3,1330,7020,1.0,5,7,98126,47.5377,-122.376
688500.0,3,1760,4125,1.5,4,7,98103,47.6748,-122.352
700000.0,3,2010,4905,1.0,5,7,98122,47.6105,-122.309
585000.0,5,2560,14467,1.0,3,8,98006,47.5547,-122.178
401000.0,2,1260,2625,2.0,4,7,98052,47.6747,-122.15100000000001
655000.0,4,2420,7725,1.0,4,8,98052,47.6287,-122.09299999999999
317000.0,3,1010,5400,1.0,3,6,98144,47.5746,-122.29299999999999
500000.0,4,1770,8155,1.5,4,6,98034,47.718999999999994,-122.17299999999999
314963.0,2,890,6350,1.0,3,6,98103,47.6975,-122.35700000000001
715000.0,3,1670,5060,2.0,5,7,98126,47.5671,-122.37899999999999
531000.0,3,2120,9736,2.0,3,9,98011,47.7374,-122.219
617000.0,3,1910,4488,2.0,3,8,98007,47.6176,-122.14
440000.0,4,1480,7560,1.5,3,7,98177,47.7079,-122.35799999999999
140000.0,3,1090,10114,1.0,4,7,98002,47.2975,-122.223
697000.0,4,1670,13125,1.0,5,8,98052,47.6315,-122.101
1200000.0,5,3650,13297,2.0,5,9,98040,47.5497,-122.228
535000.0,4,1970,3515,1.0,5,8,98115,47.6873,-122.314
404500.0,2,1320,3060,1.5,4,6,98118,47.5643,-122.28399999999999
396500.0,3,1710,5110,1.0,3,7,98126,47.5256,-122.37899999999999
450000.0,3,1740,9488,1.0,4,8,98056,47.5339,-122.17399999999999
605000.0,3,2200,2400,2.0,3,8,98119,47.6325,-122.37100000000001
699000.0,3,2010,4320,2.0,3,9,98118,47.5153,-122.256
805000.0,3,3910,19023,2.0,3,11,98014,47.6953,-121.914
595000.0,4,2330,7064,1.0,4,8,98052,47.6955,-122.09700000000001
285000.0,3,1930,7200,1.5,3,6,98065,47.5263,-121.809
725000.0,4,3270,6055,2.0,3,9,98056,47.5374,-122.19200000000001
216300.0,3,1650,5000,2.0,3,8,98023,47.3206,-122.39399999999999
597000.0,2,2470,4600,1.0,4,7,98126,47.5599,-122.37799999999999
325000.0,3,1300,9300,1.0,4,7,98077,47.7562,-122.073
355000.0,5,2530,9375,1.0,5,7,98030,47.3738,-122.214
338000.0,3,2400,8215,1.0,3,7,98146,47.5001,-122.338
210000.0,4,1500,5393,2.0,3,7,98001,47.3378,-122.26299999999999
423000.0,4,1700,9000,1.0,3,7,98034,47.7308,-122.18
249500.0,4,2120,8554,1.0,4,7,98002,47.2933,-122.195
325000.0,4,2240,5105,2.0,4,8,98042,47.3922,-122.165
257000.0,3,1540,8223,1.0,4,7,98042,47.3666,-122.089
550000.0,3,1890,100623,1.0,3,8,98053,47.6454,-121.978
630000.0,4,3220,14463,2.0,3,8,98074,47.6261,-122.04700000000001
320000.0,4,2020,8474,1.0,5,7,98058,47.4579,-122.17
1110000.0,4,2990,8640,1.0,5,8,98005,47.5932,-122.17200000000001
398000.0,4,1420,6458,1.0,4,7,98117,47.6988,-122.35799999999999
218000.0,3,1020,7874,1.0,3,7,98106,47.5175,-122.346
590000.0,4,2400,104108,2.0,3,8,98027,47.4686,-121.98899999999999
1600000.0,5,3640,8239,2.0,3,10,98008,47.5842,-122.111
592500.0,2,1870,4751,1.0,3,8,98053,47.7082,-122.015
505000.0,3,2340,5957,2.0,3,8,98028,47.7347,-122.236
1430000.0,5,3350,3600,2.0,3,10,98119,47.6351,-122.36399999999999
502000.0,3,1710,5000,1.0,5,7,98116,47.5719,-122.385
257500.0,2,1180,9265,1.0,3,7,98125,47.7252,-122.29700000000001
405000.0,3,1600,7500,1.0,3,7,98034,47.721000000000004,-122.182
427000.0,3,1300,5111,1.0,4,7,98115,47.7005,-122.314
290000.0,3,1040,9997,1.0,4,7,98155,47.7583,-122.302
222000.0,3,1220,7695,1.0,3,7,98106,47.5191,-122.339
371000.0,3,1420,4500,1.0,3,7,98103,47.693999999999996,-122.33200000000001
279900.0,3,1580,6620,1.0,3,7,98003,47.2798,-122.303
250000.0,3,2390,23522,1.0,2,7,98059,47.4754,-122.09
267300.0,3,1890,93218,1.0,4,7,98092,47.2568,-122.07
585000.0,2,1830,7200,1.0,4,7,98118,47.5592,-122.273
350000.0,3,1000,8268,1.0,3,6,98072,47.7417,-122.17200000000001
506000.0,3,2180,7700,1.0,3,8,98177,47.7594,-122.361
251000.0,3,840,4495,1.0,3,6,98146,47.496,-122.34899999999999
555000.0,4,2350,8140,1.0,4,8,98006,47.5579,-122.12899999999999
479000.0,4,2370,30378,2.0,3,8,98042,47.3389,-122.066
247000.0,5,1590,9350,1.0,5,7,98001,47.3398,-122.286
306888.0,4,1940,8970,1.5,3,7,98125,47.7297,-122.32600000000001
577000.0,2,1090,5265,1.5,4,7,98105,47.6638,-122.292
219950.0,3,1650,9936,1.0,3,7,98003,47.3285,-122.32799999999999
375000.0,3,1110,5500,1.0,3,6,98033,47.6717,-122.184
650000.0,4,2110,6820,1.0,5,7,98115,47.6882,-122.306
229000.0,1,600,3720,1.0,3,6,98106,47.5558,-122.363
575000.0,5,2760,4000,1.5,3,8,98122,47.6074,-122.29899999999999
815000.0,4,2970,14880,1.0,5,9,98075,47.5907,-122.086
525000.0,3,2300,43560,1.0,4,7,98077,47.7716,-122.101
471000.0,3,2030,2805,2.0,3,8,98027,47.5305,-122.04700000000001
450000.0,4,2160,4333,1.0,4,8,98117,47.6893,-122.38799999999999
590000.0,3,1650,6150,2.0,4,7,98116,47.5713,-122.39399999999999
744000.0,4,3140,7260,2.0,3,8,98006,47.5664,-122.124
460000.0,4,2690,36114,2.0,4,9,98092,47.3106,-122.116
299000.0,5,1940,9389,1.0,4,7,98155,47.7438,-122.32799999999999
231000.0,4,1220,5120,1.5,5,6,98022,47.205,-121.99600000000001
195000.0,3,1300,9600,1.0,4,6,98092,47.3037,-122.10700000000001
1110000.0,4,2310,13300,1.0,3,7,98004,47.6232,-122.21
339000.0,2,950,7954,1.0,4,7,98108,47.556999999999995,-122.306
885000.0,4,2400,3520,1.0,3,7,98109,47.6295,-122.346
375000.0,3,1780,5236,1.5,5,6,98146,47.5119,-122.38600000000001
700000.0,4,1930,5398,1.0,3,7,98119,47.646,-122.363
667000.0,5,2560,10360,1.0,4,8,98008,47.5819,-122.126
200000.0,2,920,5250,1.0,4,6,98118,47.5177,-122.266
552775.0,3,1900,18414,2.0,3,8,98074,47.6326,-122.015
418000.0,3,2080,16050,1.0,5,8,98059,47.4694,-122.069
601500.0,3,1460,10128,1.0,3,8,98033,47.6709,-122.167
600000.0,3,1670,39639,1.0,4,8,98075,47.5929,-121.98899999999999
340000.0,4,2810,6481,2.0,3,9,98092,47.333,-122.17200000000001
310000.0,3,2370,6752,2.0,3,8,98003,47.2703,-122.31200000000001
290000.0,2,1700,18000,1.0,3,8,98056,47.5066,-122.194
438000.0,2,1630,9255,1.0,3,7,98133,47.7222,-122.33200000000001
718000.0,4,2930,4408,1.0,5,8,98144,47.5841,-122.295
200000.0,2,860,6600,1.0,5,6,98168,47.4878,-122.324
479900.0,3,1980,12150,1.0,3,9,98042,47.3657,-122.152
400000.0,3,2080,7877,2.0,3,9,98058,47.4395,-122.15100000000001
219950.0,3,1060,10042,1.0,4,7,98188,47.4434,-122.28299999999999
300000.0,3,1590,3381,2.0,3,7,98019,47.7344,-121.986
437000.0,3,1980,8775,1.0,3,7,98177,47.7753,-122.359
350000.0,4,1720,7210,1.0,3,7,98034,47.7307,-122.23899999999999
626000.0,4,1350,9293,1.0,4,7,98004,47.6335,-122.196
490000.0,3,2080,12032,2.0,3,8,98077,47.7455,-122.073
289000.0,3,2090,4700,2.0,3,8,98042,47.3724,-122.104
595000.0,3,2030,5100,2.0,3,7,98199,47.6594,-122.397
389000.0,3,1820,8028,1.0,3,7,98133,47.7466,-122.355
240000.0,3,1300,5000,1.0,4,7,98198,47.3837,-122.304
382500.0,4,2210,7079,2.0,3,8,98031,47.4206,-122.18299999999999
511555.0,3,1400,7293,1.0,4,7,98008,47.58600000000001,-122.12
710500.0,3,2040,4125,1.5,4,8,98107,47.6608,-122.359
429000.0,3,2420,49928,2.0,3,8,98027,47.463,-122.008
170000.0,4,1920,7500,1.0,4,7,98198,47.4222,-122.318
480000.0,5,2760,7200,1.0,3,7,98072,47.7563,-122.147
225000.0,3,1040,6535,1.0,3,6,98168,47.4906,-122.306
615000.0,3,2220,7224,1.0,3,8,98177,47.773999999999994,-122.384
242000.0,3,1300,9856,1.0,4,7,98003,47.3448,-122.29799999999999
560000.0,3,1960,9686,1.0,3,8,98074,47.6339,-122.02600000000001
857500.0,3,2040,3960,2.0,5,8,98103,47.6658,-122.355
685000.0,4,3030,7864,2.0,3,9,98074,47.6075,-122.01700000000001
486000.0,4,2260,7336,2.0,4,7,98034,47.7297,-122.219
260000.0,3,1520,6298,2.0,3,7,98030,47.3687,-122.182
1020000.0,3,3610,8502,1.5,3,10,98126,47.583,-122.37899999999999
565000.0,3,1130,5111,1.0,4,7,98199,47.6379,-122.4
355000.0,3,1480,2502,2.0,3,7,98103,47.6969,-122.338
775000.0,5,3540,9970,2.0,3,9,98125,47.7108,-122.277
1300000.0,5,3366,7800,2.5,3,8,98199,47.6466,-122.391
545000.0,3,1810,3000,1.5,4,7,98107,47.6599,-122.363
540000.0,3,1680,4240,1.5,4,7,98144,47.5745,-122.311
687500.0,3,2450,9377,1.0,4,8,98125,47.7296,-122.28399999999999
227000.0,1,1150,9812,1.0,4,7,98001,47.2951,-122.28399999999999
870000.0,4,3240,7621,2.0,3,9,98075,47.5641,-122.03200000000001
1190000.0,4,3480,12164,1.5,4,11,98005,47.6404,-122.171
375000.0,4,2800,5000,2.0,3,9,98038,47.3596,-122.036
269500.0,2,1480,7276,1.0,4,6,98056,47.4942,-122.166
359950.0,2,1240,7590,1.0,4,7,98133,47.7061,-122.34
1450000.0,4,3720,8301,2.0,3,10,98004,47.5885,-122.199
615000.0,3,1910,3427,2.0,3,8,98052,47.6324,-122.11
250000.0,4,2120,8701,1.5,4,7,98198,47.3722,-122.30799999999999
530000.0,4,3020,6788,2.0,3,7,98065,47.5346,-121.881
490000.0,4,1650,6480,2.0,5,7,98125,47.7117,-122.286
210000.0,2,880,1157,2.0,3,7,98126,47.5188,-122.376
265500.0,3,1860,9225,1.0,3,7,98198,47.3904,-122.3
1460000.0,5,3840,4800,3.0,3,10,98144,47.5929,-122.29
310000.0,4,2192,12128,2.0,3,8,98030,47.3644,-122.2
324500.0,3,1590,4108,2.0,3,7,98056,47.4832,-122.181
599000.0,4,3700,11000,1.0,4,7,98028,47.768,-122.251
525000.0,4,3670,9958,2.0,3,10,98058,47.4617,-122.15899999999999
887500.0,3,4230,54977,2.0,3,9,98166,47.4176,-122.34299999999999
344000.0,2,1060,3325,1.5,4,6,98115,47.6896,-122.307
525000.0,3,2700,7434,2.0,3,9,98072,47.7434,-122.17399999999999
385000.0,3,2110,8000,2.0,3,8,98034,47.7311,-122.204
820000.0,4,3720,8633,2.0,3,10,98074,47.6085,-122.01299999999999
1310000.0,4,3440,5000,2.0,3,11,98199,47.6672,-122.40899999999999
549000.0,4,2420,59800,1.0,4,8,98074,47.6206,-122.056
180000.0,3,1090,6771,1.5,3,7,98106,47.5177,-122.353
350000.0,3,1050,5518,1.0,3,7,98118,47.5564,-122.27799999999999
197400.0,3,1610,7575,1.0,4,7,98003,47.333999999999996,-122.3
267000.0,3,1760,6477,2.0,4,8,98030,47.3731,-122.17200000000001
480000.0,3,1540,20281,1.0,3,7,98075,47.5817,-122.007
650000.0,4,2580,9450,1.0,4,8,98125,47.703,-122.28
600000.0,2,1370,5000,1.5,3,7,98107,47.6744,-122.383
490000.0,2,1440,6265,1.0,3,8,98053,47.7028,-122.01299999999999
225000.0,3,1410,7700,1.0,3,7,98058,47.4577,-122.171
640000.0,3,1980,10115,1.0,3,8,98005,47.6384,-122.17399999999999
710000.0,3,2440,3427,2.0,3,7,98005,47.589,-122.165
325000.0,3,1350,11805,1.0,3,7,98019,47.7313,-121.971
595000.0,3,3130,28001,1.0,3,9,98072,47.7741,-122.12200000000001
128750.0,3,880,7004,1.0,3,5,98002,47.3019,-122.21600000000001
465000.0,3,1920,7300,1.0,3,7,98008,47.6078,-122.12799999999999
710000.0,4,2700,7625,1.0,4,8,98115,47.6838,-122.323
605000.0,4,1670,6000,1.0,5,7,98136,47.5496,-122.385
994000.0,4,3470,20445,2.0,4,10,98040,47.547,-122.219
489950.0,3,1820,7326,2.0,3,8,98034,47.7133,-122.21700000000001
365000.0,3,1310,8160,1.0,3,7,98133,47.7291,-122.339
359950.0,3,1790,7212,1.0,4,8,98042,47.3898,-122.154
495000.0,4,2460,4774,2.0,3,8,98059,47.4912,-122.145
255000.0,3,1060,9039,1.0,3,7,98058,47.4293,-122.15100000000001
330000.0,3,1340,10276,1.0,4,7,98034,47.7207,-122.22200000000001
655000.0,4,3500,11306,2.0,3,9,98065,47.5428,-121.861
485000.0,4,2910,16362,1.0,4,9,98003,47.3397,-122.322
375000.0,4,1940,15909,1.0,3,8,98072,47.7578,-122.094
570000.0,4,2280,4534,2.0,3,8,98075,47.5902,-122.01799999999999
350000.0,3,1190,1022,3.0,3,8,98103,47.6972,-122.34899999999999
550000.0,3,1260,6000,1.0,3,7,98146,47.5058,-122.384
513000.0,5,2270,8652,1.0,3,7,98052,47.6692,-122.15100000000001
450000.0,4,1990,7320,1.0,4,7,98126,47.5237,-122.376
432500.0,4,1500,1856,1.0,5,7,98144,47.5917,-122.296
480000.0,3,1950,8892,2.0,3,8,98052,47.7213,-122.11
402200.0,3,1790,6980,1.0,3,7,98034,47.7311,-122.226
1200000.0,4,3240,13044,2.0,4,9,98040,47.5825,-122.242
312000.0,3,2440,13250,1.0,4,8,98030,47.375,-122.227
610000.0,4,2220,5821,1.5,4,7,98116,47.5723,-122.382
823000.0,5,2640,7722,1.5,4,7,98117,47.6802,-122.361
471000.0,4,1450,3750,1.0,4,7,98105,47.6706,-122.3
624000.0,4,2810,11250,1.0,3,8,98052,47.692,-122.09899999999999
480000.0,4,2080,7966,1.0,3,7,98011,47.7393,-122.181
815000.0,3,1370,8671,1.0,3,7,98004,47.6217,-122.198
1650000.0,4,2920,20400,1.0,4,11,98004,47.6237,-122.228
180000.0,3,1000,18513,1.0,3,6,98146,47.5118,-122.348
156601.0,2,1210,9750,1.0,3,7,98038,47.3438,-122.037
374950.0,4,2790,4650,2.0,3,8,98038,47.3557,-122.02600000000001
368000.0,2,1660,4680,1.0,5,6,98146,47.5134,-122.38799999999999
550000.0,3,1650,3952,2.0,3,7,98103,47.6727,-122.33
198000.0,3,1300,6318,1.0,3,7,98001,47.2752,-122.251
345000.0,3,1090,7200,1.0,3,7,98034,47.7227,-122.179
185900.0,3,940,10890,1.0,4,5,98001,47.2763,-122.257
950000.0,3,2750,18029,1.0,5,9,98006,47.5617,-122.134
345000.0,2,860,8250,1.0,3,7,98133,47.7132,-122.334
741000.0,4,2070,10125,1.0,3,7,98040,47.5697,-122.219
737000.0,2,2290,9772,1.0,3,8,98053,47.7199,-122.025
575000.0,3,2680,8625,1.0,5,8,98027,47.5316,-122.056
280000.0,4,1710,5440,1.0,5,8,98042,47.36600000000001,-122.09299999999999
583000.0,3,1800,10050,1.0,3,7,98008,47.6344,-122.126
349950.0,3,1700,7496,2.0,3,8,98055,47.431999999999995,-122.189
429000.0,4,1350,3333,1.5,3,7,98107,47.6727,-122.397
270000.0,5,2140,10320,1.0,4,7,98031,47.3927,-122.194
385000.0,6,2700,7416,1.0,3,7,98108,47.5525,-122.3
535000.0,1,920,5000,1.0,4,7,98103,47.6748,-122.352
352500.0,3,1500,10269,1.0,3,7,98133,47.7672,-122.348
624000.0,3,1510,5200,1.0,4,7,98117,47.6864,-122.365
215000.0,5,1980,7958,1.5,3,7,98058,47.4571,-122.17
870000.0,4,4500,21780,2.0,3,9,98040,47.5581,-122.213
